hotel_name,,locality,price,rating,score,review,link
Daspalla Executive Court,,Visakhapatnam,"₹ 3,610",Good,7.4,66 reviews,https://www.booking.com/hotel/in/daspalla-executive-court.en-gb.html?label=gen173nr-1BCAEoggI46AdIM1gEaGyIAQGYAQm4ARfIAQzYAQHoAQGIAgGoAgO4AoXg374GwAIB0gIkMjU1ZDZlZmEtZGUzYS00YmEwLTk5MWYtM2E1NmNmODg3ZjNh2AIF4AIB&sid=e7d592c2cfb814cd602bedc38d155f9d&aid=304142&ucfs=1&arphpl=1&checkin=2025-04-01&checkout=2025-04-02&dest_id=-2114520&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=21&hapos=21&sr_order=popularity&srpvid=a87e475a5a030521&srepoch=1742206134&all_sr_blocks=100209101_265581234_2_2_0&highlighted_blocks=100209101_265581234_2_2_0&matching_block_id=100209101_265581234_2_2_0&sr_pri_blocks=100209101_265581234_2_2_0__361000&from=searchresults
Hotel O Cauvery,,"Dabagardens, Visakhapatnam",₹ 628,Review score,4,47 reviews,https://www.booking.com/hotel/in/spot-on-75188-cauvery.en-gb.html?label=gen173nr-1BCAEoggI46AdIM1gEaGyIAQGYAQm4ARfIAQzYAQHoAQGIAgGoAgO4AoXg374GwAIB0gIkMjU1ZDZlZmEtZGUzYS00YmEwLTk5MWYtM2E1NmNmODg3ZjNh2AIF4AIB&sid=e7d592c2cfb814cd602bedc38d155f9d&aid=304142&ucfs=1&arphpl=1&checkin=2025-04-01&checkout=2025-04-02&dest_id=-2114520&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=22&hapos=22&sr_order=popularity&srpvid=a87e475a5a030521&srepoch=1742206134&all_sr_blocks=670127003_378816008_2_42_0&highlighted_blocks=670127003_378816008_2_42_0&matching_block_id=670127003_378816008_2_42_0&sr_pri_blocks=670127003_378816008_2_42_0__62839&from=searchresults
Feel Like Home,,Visakhapatnam,"₹ 1,800",Very good,8,149 reviews,https://www.booking.com/hotel/in/shiridi-nilayam-vizag.en-gb.html?label=gen173nr-1BCAEoggI46AdIM1gEaGyIAQGYAQm4ARfIAQzYAQHoAQGIAgGoAgO4AoXg374GwAIB0gIkMjU1ZDZlZmEtZGUzYS00YmEwLTk5MWYtM2E1NmNmODg3ZjNh2AIF4AIB&sid=e7d592c2cfb814cd602bedc38d155f9d&aid=304142&ucfs=1&arphpl=1&checkin=2025-04-01&checkout=2025-04-02&dest_id=-2114520&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=23&hapos=23&sr_order=popularity&srpvid=a87e475a5a030521&srepoch=1742206134&all_sr_blocks=413746602_275787632_2_0_0&highlighted_blocks=413746602_275787632_2_0_0&matching_block_id=413746602_275787632_2_0_0&sr_pri_blocks=413746602_275787632_2_0_0__180000&from=searchresults
Saghar House,,Visakhapatnam,"₹ 1,259",Fabulous,8.6,45 reviews,https://www.booking.com/hotel/in/saghar-house.en-gb.html?label=gen173nr-1BCAEoggI46AdIM1gEaGyIAQGYAQm4ARfIAQzYAQHoAQGIAgGoAgO4AoXg374GwAIB0gIkMjU1ZDZlZmEtZGUzYS00YmEwLTk5MWYtM2E1NmNmODg3ZjNh2AIF4AIB&sid=e7d592c2cfb814cd602bedc38d155f9d&aid=304142&ucfs=1&arphpl=1&checkin=2025-04-01&checkout=2025-04-02&dest_id=-2114520&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=24&hapos=24&sr_order=popularity&srpvid=a87e475a5a030521&srepoch=1742206134&all_sr_blocks=1114923402_400598795_0_0_0&highlighted_blocks=1114923402_400598795_0_0_0&matching_block_id=1114923402_400598795_0_0_0&sr_pri_blocks=1114923402_400598795_0_0_0__125926&from=searchresults
Treebo Raga,,Visakhapatnam,"₹ 1,638",Good,7.1,164 reviews,https://www.booking.com/hotel/in/oyo-71754-ragas.en-gb.html?label=gen173nr-1BCAEoggI46AdIM1gEaGyIAQGYAQm4ARfIAQzYAQHoAQGIAgGoAgO4AoXg374GwAIB0gIkMjU1ZDZlZmEtZGUzYS00YmEwLTk5MWYtM2E1NmNmODg3ZjNh2AIF4AIB&sid=e7d592c2cfb814cd602bedc38d155f9d&aid=304142&ucfs=1&arphpl=1&checkin=2025-04-01&checkout=2025-04-02&dest_id=-2114520&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=25&hapos=25&sr_order=popularity&srpvid=a87e475a5a030521&srepoch=1742206134&all_sr_blocks=634914504_397219049_2_1_0_34913&highlighted_blocks=634914504_397219049_2_1_0_34913&matching_block_id=634914504_397219049_2_1_0_34913&sr_pri_blocks=634914504_397219049_2_1_0_34913_163782&from=searchresults
Townhouse Rajahmundry,,Rājahmundry,"₹ 1,154",Good,7.2,21 reviews,https://www.booking.com/hotel/in/townhouse-lorven.en-gb.html?label=gen173nr-1BCAEoggI46AdIM1gEaGyIAQGYAQm4ARfIAQzYAQHoAQGIAgGoAgO4AoXg374GwAIB0gIkMjU1ZDZlZmEtZGUzYS00YmEwLTk5MWYtM2E1NmNmODg3ZjNh2AIF4AIB&sid=e7d592c2cfb814cd602bedc38d155f9d&aid=304142&ucfs=1&arphpl=1&checkin=2025-04-01&checkout=2025-04-02&dest_id=-2108662&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=1&sr_order=popularity&srpvid=68cd477eaa6e078a&srepoch=1742206206&all_sr_blocks=1335767402_406038604_2_0_0&highlighted_blocks=1335767402_406038604_2_0_0&matching_block_id=1335767402_406038604_2_0_0&sr_pri_blocks=1335767402_406038604_2_0_0__115387&from=searchresults
R K Comfort,,Rājahmundry,"₹ 1,800",N/A,N/A,N/A,https://www.booking.com/hotel/in/r-k-comfort.en-gb.html?label=gen173nr-1BCAEoggI46AdIM1gEaGyIAQGYAQm4ARfIAQzYAQHoAQGIAgGoAgO4AoXg374GwAIB0gIkMjU1ZDZlZmEtZGUzYS00YmEwLTk5MWYtM2E1NmNmODg3ZjNh2AIF4AIB&sid=e7d592c2cfb814cd602bedc38d155f9d&aid=304142&ucfs=1&arphpl=1&checkin=2025-04-01&checkout=2025-04-02&dest_id=-2108662&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=2&hapos=2&sr_order=popularity&srpvid=68cd477eaa6e078a&srepoch=1742206206&all_sr_blocks=1378207501_409943133_36_0_0&highlighted_blocks=1378207501_409943133_36_0_0&matching_block_id=1378207501_409943133_36_0_0&sr_pri_blocks=1378207501_409943133_36_0_0__180000&from=searchresults
Vishnu Grand Premium Rooms Rajahmundry,,Rājahmundry,"₹ 1,799",Very good,8.1,20 reviews,https://www.booking.com/hotel/in/vishnu-grand-premium-rooms-rajahmundry.en-gb.html?label=gen173nr-1BCAEoggI46AdIM1gEaGyIAQGYAQm4ARfIAQzYAQHoAQGIAgGoAgO4AoXg374GwAIB0gIkMjU1ZDZlZmEtZGUzYS00YmEwLTk5MWYtM2E1NmNmODg3ZjNh2AIF4AIB&sid=e7d592c2cfb814cd602bedc38d155f9d&aid=304142&ucfs=1&arphpl=1&checkin=2025-04-01&checkout=2025-04-02&dest_id=-2108662&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=3&hapos=3&sr_order=popularity&srpvid=68cd477eaa6e078a&srepoch=1742206206&all_sr_blocks=1172241902_401691817_0_0_0&highlighted_blocks=1172241902_401691817_0_0_0&matching_block_id=1172241902_401691817_0_0_0&sr_pri_blocks=1172241902_401691817_0_0_0__179900&from=searchresults
vallabharesidency,,Rājahmundry,"₹ 1,039",Review score,1,1 review,https://www.booking.com/hotel/in/vallabharesidency.en-gb.html?label=gen173nr-1BCAEoggI46AdIM1gEaGyIAQGYAQm4ARfIAQzYAQHoAQGIAgGoAgO4AoXg374GwAIB0gIkMjU1ZDZlZmEtZGUzYS00YmEwLTk5MWYtM2E1NmNmODg3ZjNh2AIF4AIB&sid=e7d592c2cfb814cd602bedc38d155f9d&aid=304142&ucfs=1&arphpl=1&checkin=2025-04-01&checkout=2025-04-02&dest_id=-2108662&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=4&hapos=4&sr_order=popularity&srpvid=68cd477eaa6e078a&srepoch=1742206206&all_sr_blocks=1371404402_409344568_2_1_0&highlighted_blocks=1371404402_409344568_2_1_0&matching_block_id=1371404402_409344568_2_1_0&sr_pri_blocks=1371404402_409344568_2_1_0__103920&from=searchresults
Chennakesava Grand,,Rājahmundry,₹ 996,Review score,3.2,6 reviews,https://www.booking.com/hotel/in/sri-lakshmi-chennakesava-grand.en-gb.html?label=gen173nr-1BCAEoggI46AdIM1gEaGyIAQGYAQm4ARfIAQzYAQHoAQGIAgGoAgO4AoXg374GwAIB0gIkMjU1ZDZlZmEtZGUzYS00YmEwLTk5MWYtM2E1NmNmODg3ZjNh2AIF4AIB&sid=e7d592c2cfb814cd602bedc38d155f9d&aid=304142&ucfs=1&arphpl=1&checkin=2025-04-01&checkout=2025-04-02&dest_id=-2108662&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=5&hapos=5&sr_order=popularity&srpvid=68cd477eaa6e078a&srepoch=1742206206&all_sr_blocks=1286734702_407143107_2_0_0&highlighted_blocks=1286734702_407143107_2_0_0&matching_block_id=1286734702_407143107_2_0_0&sr_pri_blocks=1286734702_407143107_2_0_0__99600&from=searchresults
Freshup Rajamudry,,Rājahmundry,"₹ 1,400",N/A,N/A,N/A,https://www.booking.com/hotel/in/freshup-rajamudry.en-gb.html?label=gen173nr-1BCAEoggI46AdIM1gEaGyIAQGYAQm4ARfIAQzYAQHoAQGIAgGoAgO4AoXg374GwAIB0gIkMjU1ZDZlZmEtZGUzYS00YmEwLTk5MWYtM2E1NmNmODg3ZjNh2AIF4AIB&sid=e7d592c2cfb814cd602bedc38d155f9d&aid=304142&ucfs=1&arphpl=1&checkin=2025-04-01&checkout=2025-04-02&dest_id=-2108662&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=6&hapos=6&sr_order=popularity&srpvid=68cd477eaa6e078a&srepoch=1742206206&all_sr_blocks=1369268701_409151941_2_0_0&highlighted_blocks=1369268701_409151941_2_0_0&matching_block_id=1369268701_409151941_2_0_0&sr_pri_blocks=1369268701_409151941_2_0_0__140000&from=searchresults
SRI JUPUDY RESIDENCY,,Rājahmundry,"₹ 2,240",Review score,6.5,81 reviews,https://www.booking.com/hotel/in/sri-jupudy-residency.en-gb.html?label=gen173nr-1BCAEoggI46AdIM1gEaGyIAQGYAQm4ARfIAQzYAQHoAQGIAgGoAgO4AoXg374GwAIB0gIkMjU1ZDZlZmEtZGUzYS00YmEwLTk5MWYtM2E1NmNmODg3ZjNh2AIF4AIB&sid=e7d592c2cfb814cd602bedc38d155f9d&aid=304142&ucfs=1&arphpl=1&checkin=2025-04-01&checkout=2025-04-02&dest_id=-2108662&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=7&hapos=7&sr_order=popularity&srpvid=68cd477eaa6e078a&srepoch=1742206206&all_sr_blocks=623703302_243103116_2_2_0&highlighted_blocks=623703302_243103116_2_2_0&matching_block_id=623703302_243103116_2_2_0&sr_pri_blocks=623703302_243103116_2_2_0__224000&from=searchresults
Sri vijetha royal,,Rājahmundry,"₹ 2,800",N/A,N/A,N/A,https://www.booking.com/hotel/in/sri-vijetha-royal.en-gb.html?label=gen173nr-1BCAEoggI46AdIM1gEaGyIAQGYAQm4ARfIAQzYAQHoAQGIAgGoAgO4AoXg374GwAIB0gIkMjU1ZDZlZmEtZGUzYS00YmEwLTk5MWYtM2E1NmNmODg3ZjNh2AIF4AIB&sid=e7d592c2cfb814cd602bedc38d155f9d&aid=304142&ucfs=1&arphpl=1&checkin=2025-04-01&checkout=2025-04-02&dest_id=-2108662&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=8&hapos=8&sr_order=popularity&srpvid=68cd477eaa6e078a&srepoch=1742206206&all_sr_blocks=1363276902_408617737_2_42_0&highlighted_blocks=1363276902_408617737_2_42_0&matching_block_id=1363276902_408617737_2_42_0&sr_pri_blocks=1363276902_408617737_2_42_0__280000&from=searchresults
Sona Residency,,Rājahmundry,₹ 999,Review score,3.9,59 reviews,https://www.booking.com/hotel/in/sona-residency-rajahmundry.en-gb.html?label=gen173nr-1BCAEoggI46AdIM1gEaGyIAQGYAQm4ARfIAQzYAQHoAQGIAgGoAgO4AoXg374GwAIB0gIkMjU1ZDZlZmEtZGUzYS00YmEwLTk5MWYtM2E1NmNmODg3ZjNh2AIF4AIB&sid=e7d592c2cfb814cd602bedc38d155f9d&aid=304142&ucfs=1&arphpl=1&checkin=2025-04-01&checkout=2025-04-02&dest_id=-2108662&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=9&hapos=9&sr_order=popularity&srpvid=68cd477eaa6e078a&srepoch=1742206206&all_sr_blocks=192905902_401691826_0_0_0&highlighted_blocks=192905902_401691826_0_0_0&matching_block_id=192905902_401691826_0_0_0&sr_pri_blocks=192905902_401691826_0_0_0__99900&from=searchresults
Sreenilayam Luxury Stay Homes,,Rājahmundry,"₹ 3,750",Exceptional,10,2 reviews,https://www.booking.com/hotel/in/sreenilayam-luxury-stay-homes.en-gb.html?label=gen173nr-1BCAEoggI46AdIM1gEaGyIAQGYAQm4ARfIAQzYAQHoAQGIAgGoAgO4AoXg374GwAIB0gIkMjU1ZDZlZmEtZGUzYS00YmEwLTk5MWYtM2E1NmNmODg3ZjNh2AIF4AIB&sid=e7d592c2cfb814cd602bedc38d155f9d&aid=304142&ucfs=1&arphpl=1&checkin=2025-04-01&checkout=2025-04-02&dest_id=-2108662&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=10&hapos=10&sr_order=popularity&srpvid=68cd477eaa6e078a&srepoch=1742206206&all_sr_blocks=1039642301_376422786_2_0_0&highlighted_blocks=1039642301_376422786_2_0_0&matching_block_id=1039642301_376422786_2_0_0&sr_pri_blocks=1039642301_376422786_2_0_0__375000&from=searchresults
Bandarus Green Haven,,Rājahmundry,"₹ 5,525",N/A,N/A,N/A,https://www.booking.com/hotel/in/bandarus-green-haven-rajamahendravaram.en-gb.html?label=gen173nr-1BCAEoggI46AdIM1gEaGyIAQGYAQm4ARfIAQzYAQHoAQGIAgGoAgO4AoXg374GwAIB0gIkMjU1ZDZlZmEtZGUzYS00YmEwLTk5MWYtM2E1NmNmODg3ZjNh2AIF4AIB&sid=e7d592c2cfb814cd602bedc38d155f9d&aid=304142&ucfs=1&arphpl=1&checkin=2025-04-01&checkout=2025-04-02&dest_id=-2108662&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=11&hapos=11&sr_order=popularity&srpvid=68cd477eaa6e078a&srepoch=1742206206&all_sr_blocks=1270158301_399778901_2_0_0&highlighted_blocks=1270158301_399778901_2_0_0&matching_block_id=1270158301_399778901_2_0_0&sr_pri_blocks=1270158301_399778901_2_0_0__552500&from=searchresults
beestay Hotels Rajahmundry,,Godāvari,"₹ 2,219",N/A,N/A,N/A,https://www.booking.com/hotel/in/beestay-hotels-rajahmundry.en-gb.html?label=gen173nr-1BCAEoggI46AdIM1gEaGyIAQGYAQm4ARfIAQzYAQHoAQGIAgGoAgO4AoXg374GwAIB0gIkMjU1ZDZlZmEtZGUzYS00YmEwLTk5MWYtM2E1NmNmODg3ZjNh2AIF4AIB&sid=e7d592c2cfb814cd602bedc38d155f9d&aid=304142&ucfs=1&arphpl=1&checkin=2025-04-01&checkout=2025-04-02&dest_id=-2108662&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=12&hapos=12&sr_order=popularity&srpvid=68cd477eaa6e078a&srepoch=1742206206&all_sr_blocks=1347713602_407123627_2_2_0&highlighted_blocks=1347713602_407123627_2_2_0&matching_block_id=1347713602_407123627_2_2_0&sr_pri_blocks=1347713602_407123627_2_2_0__221850&from=searchresults
Gangi Kota North Flat,,Kovvūr,"₹ 2,160",Exceptional,9.5,16 reviews,https://www.booking.com/hotel/in/gangi-kota-north-flat.en-gb.html?label=gen173nr-1BCAEoggI46AdIM1gEaGyIAQGYAQm4ARfIAQzYAQHoAQGIAgGoAgO4AoXg374GwAIB0gIkMjU1ZDZlZmEtZGUzYS00YmEwLTk5MWYtM2E1NmNmODg3ZjNh2AIF4AIB&sid=e7d592c2cfb814cd602bedc38d155f9d&aid=304142&ucfs=1&arphpl=1&checkin=2025-04-01&checkout=2025-04-02&dest_id=-2108662&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=13&hapos=13&sr_order=popularity&srpvid=68cd477eaa6e078a&srepoch=1742206206&all_sr_blocks=1110814901_385056478_3_0_0_283346&highlighted_blocks=1110814901_385056478_3_0_0_283346&matching_block_id=1110814901_385056478_3_0_0_283346&sr_pri_blocks=1110814901_385056478_3_0_0_283346_216000&from=searchresults
Srinivas service home,,Godāvari,"₹ 1,197",N/A,N/A,N/A,https://www.booking.com/hotel/in/srinivas-service-home-rajamahendravaram.en-gb.html?label=gen173nr-1BCAEoggI46AdIM1gEaGyIAQGYAQm4ARfIAQzYAQHoAQGIAgGoAgO4AoXg374GwAIB0gIkMjU1ZDZlZmEtZGUzYS00YmEwLTk5MWYtM2E1NmNmODg3ZjNh2AIF4AIB&sid=e7d592c2cfb814cd602bedc38d155f9d&aid=304142&ucfs=1&arphpl=1&checkin=2025-04-01&checkout=2025-04-02&dest_id=-2108662&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=14&hapos=14&sr_order=popularity&srpvid=68cd477eaa6e078a&srepoch=1742206206&all_sr_blocks=1372195301_409410730_2_0_0&highlighted_blocks=1372195301_409410730_2_0_0&matching_block_id=1372195301_409410730_2_0_0&sr_pri_blocks=1372195301_409410730_2_0_0__119680&from=searchresults
Sandeep Serviced Apartments,,Godāvari,"₹ 3,613",N/A,N/A,N/A,https://www.booking.com/hotel/in/sandeep-serviced-apartments.en-gb.html?label=gen173nr-1BCAEoggI46AdIM1gEaGyIAQGYAQm4ARfIAQzYAQHoAQGIAgGoAgO4AoXg374GwAIB0gIkMjU1ZDZlZmEtZGUzYS00YmEwLTk5MWYtM2E1NmNmODg3ZjNh2AIF4AIB&sid=e7d592c2cfb814cd602bedc38d155f9d&aid=304142&ucfs=1&arphpl=1&checkin=2025-04-01&checkout=2025-04-02&dest_id=-2108662&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=15&hapos=15&sr_order=popularity&srpvid=68cd477eaa6e078a&srepoch=1742206206&all_sr_blocks=1303479001_403203489_2_0_0&highlighted_blocks=1303479001_403203489_2_0_0&matching_block_id=1303479001_403203489_2_0_0&sr_pri_blocks=1303479001_403203489_2_0_0__361250&from=searchresults
Gangi Kota East Flat,,Kovvūr,"₹ 1,967",Exceptional,9.5,4 reviews,https://www.booking.com/hotel/in/gangi-kota-east-flat.en-gb.html?label=gen173nr-1BCAEoggI46AdIM1gEaGyIAQGYAQm4ARfIAQzYAQHoAQGIAgGoAgO4AoXg374GwAIB0gIkMjU1ZDZlZmEtZGUzYS00YmEwLTk5MWYtM2E1NmNmODg3ZjNh2AIF4AIB&sid=e7d592c2cfb814cd602bedc38d155f9d&aid=304142&ucfs=1&arphpl=1&checkin=2025-04-01&checkout=2025-04-02&dest_id=-2108662&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=16&hapos=16&sr_order=popularity&srpvid=68cd477eaa6e078a&srepoch=1742206206&all_sr_blocks=1300670701_402956713_3_0_0_689631&highlighted_blocks=1300670701_402956713_3_0_0_689631&matching_block_id=1300670701_402956713_3_0_0_689631&sr_pri_blocks=1300670701_402956713_3_0_0_689631_196650&from=searchresults
House-of-G 3bhk newly painted flat in AVA road Rajahmundry,,Godāvari,"₹ 3,457",N/A,N/A,N/A,https://www.booking.com/hotel/in/house-of-g-3bhk-newly-painted-flat-in-ava-road-rajahmundry.en-gb.html?label=gen173nr-1BCAEoggI46AdIM1gEaGyIAQGYAQm4ARfIAQzYAQHoAQGIAgGoAgO4AoXg374GwAIB0gIkMjU1ZDZlZmEtZGUzYS00YmEwLTk5MWYtM2E1NmNmODg3ZjNh2AIF4AIB&sid=e7d592c2cfb814cd602bedc38d155f9d&aid=304142&ucfs=1&arphpl=1&checkin=2025-04-01&checkout=2025-04-02&dest_id=-2108662&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=17&hapos=17&sr_order=popularity&srpvid=68cd477eaa6e078a&srepoch=1742206206&all_sr_blocks=1297085701_402615187_2_0_0&highlighted_blocks=1297085701_402615187_2_0_0&matching_block_id=1297085701_402615187_2_0_0&sr_pri_blocks=1297085701_402615187_2_0_0__345680&from=searchresults
Navya's farmhouse,,Kovvūr,"₹ 12,800",N/A,N/A,N/A,https://www.booking.com/hotel/in/navyas-farmhouse.en-gb.html?label=gen173nr-1BCAEoggI46AdIM1gEaGyIAQGYAQm4ARfIAQzYAQHoAQGIAgGoAgO4AoXg374GwAIB0gIkMjU1ZDZlZmEtZGUzYS00YmEwLTk5MWYtM2E1NmNmODg3ZjNh2AIF4AIB&sid=e7d592c2cfb814cd602bedc38d155f9d&aid=304142&ucfs=1&arphpl=1&checkin=2025-04-01&checkout=2025-04-02&dest_id=-2108662&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=18&hapos=18&sr_order=popularity&srpvid=68cd477eaa6e078a&srepoch=1742206206&all_sr_blocks=1336346701_406088326_2_0_0&highlighted_blocks=1336346701_406088326_2_0_0&matching_block_id=1336346701_406088326_2_0_0&sr_pri_blocks=1336346701_406088326_2_0_0__1280000&from=searchresults
Into the Triangle,,Rajahmundry Airport,"₹ 5,850",N/A,N/A,N/A,https://www.booking.com/hotel/in/into-the-triangle.en-gb.html?label=gen173nr-1BCAEoggI46AdIM1gEaGyIAQGYAQm4ARfIAQzYAQHoAQGIAgGoAgO4AoXg374GwAIB0gIkMjU1ZDZlZmEtZGUzYS00YmEwLTk5MWYtM2E1NmNmODg3ZjNh2AIF4AIB&sid=e7d592c2cfb814cd602bedc38d155f9d&aid=304142&ucfs=1&arphpl=1&checkin=2025-04-01&checkout=2025-04-02&dest_id=-2108662&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=19&hapos=19&sr_order=popularity&srpvid=68cd477eaa6e078a&srepoch=1742206206&all_sr_blocks=1378197501_409941865_2_0_0&highlighted_blocks=1378197501_409941865_2_0_0&matching_block_id=1378197501_409941865_2_0_0&sr_pri_blocks=1378197501_409941865_2_0_0__585000&from=searchresults
Srinivas service homes,,Godāvari,"₹ 1,234",N/A,N/A,N/A,https://www.booking.com/hotel/in/srinivas-service-homes.en-gb.html?label=gen173nr-1BCAEoggI46AdIM1gEaGyIAQGYAQm4ARfIAQzYAQHoAQGIAgGoAgO4AoXg374GwAIB0gIkMjU1ZDZlZmEtZGUzYS00YmEwLTk5MWYtM2E1NmNmODg3ZjNh2AIF4AIB&sid=e7d592c2cfb814cd602bedc38d155f9d&aid=304142&ucfs=1&arphpl=1&checkin=2025-04-01&checkout=2025-04-02&dest_id=-2108662&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=20&hapos=20&sr_order=popularity&srpvid=68cd477eaa6e078a&srepoch=1742206206&all_sr_blocks=1359652601_408268481_2_0_0&highlighted_blocks=1359652601_408268481_2_0_0&matching_block_id=1359652601_408268481_2_0_0&sr_pri_blocks=1359652601_408268481_2_0_0__123435&from=searchresults
Srinivas service homes,,Godāvari,"₹ 1,496",N/A,N/A,N/A,https://www.booking.com/hotel/in/srinivas-service-homes-diwancheruvu.en-gb.html?label=gen173nr-1BCAEoggI46AdIM1gEaGyIAQGYAQm4ARfIAQzYAQHoAQGIAgGoAgO4AoXg374GwAIB0gIkMjU1ZDZlZmEtZGUzYS00YmEwLTk5MWYtM2E1NmNmODg3ZjNh2AIF4AIB&sid=e7d592c2cfb814cd602bedc38d155f9d&aid=304142&ucfs=1&arphpl=1&checkin=2025-04-01&checkout=2025-04-02&dest_id=-2108662&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=21&hapos=21&sr_order=popularity&srpvid=68cd477eaa6e078a&srepoch=1742206206&all_sr_blocks=1372204401_409411204_2_0_0&highlighted_blocks=1372204401_409411204_2_0_0&matching_block_id=1372204401_409411204_2_0_0&sr_pri_blocks=1372204401_409411204_2_0_0__149600&from=searchresults
Kalyani Residency,,Mandapeta,"₹ 1,700",Review score,2,1 review,https://www.booking.com/hotel/in/kalyani-residency-mandapeta.en-gb.html?label=gen173nr-1BCAEoggI46AdIM1gEaGyIAQGYAQm4ARfIAQzYAQHoAQGIAgGoAgO4AoXg374GwAIB0gIkMjU1ZDZlZmEtZGUzYS00YmEwLTk5MWYtM2E1NmNmODg3ZjNh2AIF4AIB&sid=e7d592c2cfb814cd602bedc38d155f9d&aid=304142&ucfs=1&arphpl=1&checkin=2025-04-01&checkout=2025-04-02&dest_id=-2108662&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=22&hapos=22&sr_order=popularity&srpvid=68cd477eaa6e078a&srepoch=1742206206&all_sr_blocks=1240396801_395945353_2_0_0&highlighted_blocks=1240396801_395945353_2_0_0&matching_block_id=1240396801_395945353_2_0_0&sr_pri_blocks=1240396801_395945353_2_0_0__170000&from=searchresults
Mandapeta room service,,Mandapeta,"₹ 1,296",N/A,N/A,N/A,https://www.booking.com/hotel/in/mandapeta-room-service.en-gb.html?label=gen173nr-1BCAEoggI46AdIM1gEaGyIAQGYAQm4ARfIAQzYAQHoAQGIAgGoAgO4AoXg374GwAIB0gIkMjU1ZDZlZmEtZGUzYS00YmEwLTk5MWYtM2E1NmNmODg3ZjNh2AIF4AIB&sid=e7d592c2cfb814cd602bedc38d155f9d&aid=304142&ucfs=1&arphpl=1&checkin=2025-04-01&checkout=2025-04-02&dest_id=-2108662&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=23&hapos=23&sr_order=popularity&srpvid=68cd477eaa6e078a&srepoch=1742206206&all_sr_blocks=1353712301_407704884_2_0_0&highlighted_blocks=1353712301_407704884_2_0_0&matching_block_id=1353712301_407704884_2_0_0&sr_pri_blocks=1353712301_407704884_2_0_0__129600&from=searchresults
Kalyani residency,,Mandapeta,"₹ 1,377",N/A,N/A,N/A,https://www.booking.com/hotel/in/kalyani-residency-mandapeta3.en-gb.html?label=gen173nr-1BCAEoggI46AdIM1gEaGyIAQGYAQm4ARfIAQzYAQHoAQGIAgGoAgO4AoXg374GwAIB0gIkMjU1ZDZlZmEtZGUzYS00YmEwLTk5MWYtM2E1NmNmODg3ZjNh2AIF4AIB&sid=e7d592c2cfb814cd602bedc38d155f9d&aid=304142&ucfs=1&arphpl=1&checkin=2025-04-01&checkout=2025-04-02&dest_id=-2108662&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=24&hapos=24&sr_order=popularity&srpvid=68cd477eaa6e078a&srepoch=1742206206&all_sr_blocks=1247855502_397124451_2_0_0&highlighted_blocks=1247855502_397124451_2_0_0&matching_block_id=1247855502_397124451_2_0_0&sr_pri_blocks=1247855502_397124451_2_0_0__137700&from=searchresults
